id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21804907,EDC Las Vegas 10 Minute Walk To The Strip,103172095,Dennis And Cindy,,Unincorporated Areas,36.11787,-115.16235,Entire home/apt,585,3,2,2019-01-10,0.04,13,320,0,
21805361,Cozy 3+2.5 Center of Las Vegas,142324917,Jing,,Unincorporated Areas,36.10848,-115.2704,Entire home/apt,126,28,122,2021-09-08,2.92,1,314,8,
21812031,MGM Signature 2 Bedroom / 3 Bath Balcony Kitchen^,22000951,Donna,,Unincorporated Areas,36.10721,-115.16579,Entire home/apt,607,2,28,2021-04-02,1.04,3,182,1,
21816317,best house for tourist,133303736,Xian,,Unincorporated Areas,36.13548,-115.13012,Entire home/apt,190,3,167,2021-10-04,3.64,1,41,41,
21825713,Marvelous 1 bdrm Main Floor Condo Next to Strip,33358428,Cassia,,Unincorporated Areas,36.11315,-115.18469,Entire home/apt,199,3,78,2021-09-10,3.51,3,5,19,
21830366,Newly Renovated Master Suite just off the Strip 3,157397932,Michael,,Unincorporated Areas,36.11758,-115.21199,Private room,65,31,47,2021-07-07,1.14,9,154,3,
21835332,"The Rev’s Retreat, 2",130111,Rev. Kate,,City of Las Vegas,36.17884,-115.20306,Private room,41,31,17,2018-09-07,0.37,1,179,0,
21837324,PALMS  PENTHOUSE /  ROMANCE PENTHOUSE,20029932,Arthur,,Unincorporated Areas,36.11424,-115.19764,Entire home/apt,650,2,164,2021-09-26,5.99,6,295,52,
21838768,Trump Tower Condo Studio - 2 Beds Walk to Strip,157970504,Adam,,Unincorporated Areas,36.12954,-115.1726,Entire home/apt,139,1,195,2021-07-08,4.12,1,1,26,
21846627,Perfect for travel nurses!,36536761,Malee Anne,,Unincorporated Areas,36.08198,-115.28709,Private room,68,30,69,2021-10-04,2.72,7,161,3,
21867886,"Long term, pet friendly, free cable/wifi",159515660,Carl,,City of Las Vegas,36.21249,-115.24403,Private room,40,31,7,2020-04-30,0.16,1,19,0,
21875586,Mr. Vegas and friends,154805293,Michael,,Unincorporated Areas,36.11474,-115.17398,Entire home/apt,171,2,15,2021-08-08,0.37,1,68,1,
21877829,POOL VIEW Oasis Condo at Viera Lake Las Vegas!,38033849,Cristian,,City of Henderson,36.10279,-114.92857,Entire home/apt,177,2,136,2021-10-15,5.56,13,222,41,STR19-00004
21879012,King Bedroom Kitchen Suite LasVegas Strip BoraBora,63228717,William,,Unincorporated Areas,36.06018,-115.17035,Private room,109,7,2,2018-01-16,0.04,1,1,0,
21881170,Polo Towers 1 bd,109904033,Colleen,,Unincorporated Areas,36.10683,-115.17131,Private room,235,2,2,2020-01-10,0.04,83,60,0,
21881954,THE LAKES - 5 BDRM HOUSE NEAR SUMMERLIN LAS VEGAS,24512830,Roni,,Unincorporated Areas,36.12883,-115.29887,Entire home/apt,156,28,33,2021-09-28,0.77,2,275,7,
21885875,Newly renovated rooms just off Las Vegas Strip 2,157397932,Michael,,Unincorporated Areas,36.11622,-115.21269,Private room,56,31,41,2021-10-02,0.92,9,168,2,
21899931,Gorgeous condo.  Steps from the strip.,45042889,Nima,,Unincorporated Areas,36.11742,-115.1631,Entire home/apt,100,31,2,2021-08-25,0.31,1,40,2,
21914352,Las Vegas Wyndham Grand Desert - 1 Bed Deluxe,159471736,Andy,,Unincorporated Areas,36.10847,-115.16043,Entire home/apt,242,1,7,2019-05-21,0.15,9,351,0,
21923629,EDC Las Vegas 2 Bedrm 10 Minute Walk To The Strip,103172095,Dennis And Cindy,,Unincorporated Areas,36.11787,-115.16235,Entire home/apt,422,3,1,2018-01-11,0.02,13,225,0,
21926221,LUXURY 2 BEDROOM HILTON SUITE NEXT TO MONORAIL CES,68591149,Hank,,Unincorporated Areas,36.11675,-115.16908,Entire home/apt,396,3,1,2019-01-12,0.03,12,7,0,
21928383,Lv home away from home 15 minutes from the strip,154687442,Al,,Unincorporated Areas,36.14861,-115.04637,Entire home/apt,435,2,118,2021-09-27,3.02,3,86,16,
21928941,Newly Renovated Room Just off Las Vegas strip 5,157397932,Michael,,Unincorporated Areas,36.11557,-115.21182,Private room,52,31,27,2021-09-08,0.67,9,148,7,
21938929,1 BR CENTER STRIP - No Resort Fees! Free Parking!,1772843,Sheila,,Unincorporated Areas,36.11033,-115.17535,Entire home/apt,171,3,11,2021-02-14,0.24,19,302,1,
21943925,Wow! Clean and Spacious 4b With Pool near Strip,107944293,Jen And DJ,,Unincorporated Areas,36.10499,-115.23312,Entire home/apt,567,3,161,2021-10-20,3.44,15,0,31,
21960271,Las Vegas: Club De Soleil-studio,73776383,Kani,,Unincorporated Areas,36.09958,-115.21803,Entire home/apt,119,2,1,2019-05-20,0.03,40,18,0,
21961092,NO RESORT FEE★ Balcony Strip View Suite ★FREE VALET,18881478,Joe,,Unincorporated Areas,36.10707,-115.1656,Entire home/apt,222,1,171,2021-10-08,3.75,13,240,36,
21964682,New Years Las Vegas 2 bed ON the strip 4 nights!,160350465,Val,,Unincorporated Areas,36.10734,-115.17048,Hotel room,350,4,2,2020-01-10,0.09,1,365,0,
21977680,SW gated community,155497908,Fidel,,Unincorporated Areas,36.01113,-115.27475,Private room,55,2,28,2021-09-16,2.49,1,140,13,
21986713,J • home . Orleans,141265111,William,,Unincorporated Areas,36.11326,-115.18835,Entire home/apt,117,31,261,2021-10-06,5.75,2,34,62,
21986879,1 BR CENTER STRIP - No Resort Fees! Free Parking!,1772843,Sheila,,Unincorporated Areas,36.11033,-115.17535,Entire home/apt,171,3,5,2021-02-15,0.17,19,308,1,
21993702,2bd Beautiful Fully Equipped Resort Suites - Strip,40408537,Joshua,,Unincorporated Areas,36.10314,-115.15745,Private room,443,2,2,2021-05-31,0.07,33,360,1,
21995117,1bdr Beautiful Fully Equipped Resort Suites-Strip,40408537,Joshua,,Unincorporated Areas,36.10372,-115.15776,Private room,248,2,5,2019-10-13,0.15,33,360,0,
21998866,Las Vegas 1BR Suite at Desert Rose LAST MINUTE #45,118085755,Bryce,,Unincorporated Areas,36.09813,-115.1675,Private room,173,3,43,2021-01-15,1.80,35,3,1,
21998937,Las Vegas 1BR Suite at Desert Rose LAST MINUTE #46,118085755,Bryce,,Unincorporated Areas,36.09813,-115.1675,Private room,173,3,14,2020-02-21,0.70,35,7,0,
21999582,Polo Towers 1 bedrm,109904033,Colleen,,Unincorporated Areas,36.1071,-115.17027,Entire home/apt,238,2,1,2018-01-11,0.02,83,60,0,
21999692,"Desert Blue Las Vegas, NV - 2BD, Sleeps 8ppl - A",136676366,Karl,,Unincorporated Areas,36.12302,-115.1839,Private room,555,3,1,2018-01-11,0.02,9,0,0,
21999703,Polo Towers Studio rm,109904033,Colleen,,Unincorporated Areas,36.10722,-115.16977,Private room,213,2,1,2018-01-12,0.02,83,61,0,
21999961,Polo Towers 2 bedrm,109904033,Colleen,,Unincorporated Areas,36.10597,-115.17178,Entire home/apt,243,2,3,2018-07-08,0.07,83,17,0,
22000768,Las Vegas 1BR Suite at Desert Rose LAST MINUTE #48,118085755,Bryce,,Unincorporated Areas,36.09813,-115.1675,Private room,173,4,15,2021-04-02,0.49,35,4,1,
22000906,Las Vegas 1BR Suite at Desert Rose LAST MINUTE #47,118085755,Bryce,,Unincorporated Areas,36.09813,-115.1675,Private room,173,3,21,2021-04-02,1.01,35,7,1,
22001091,Las Vegas 1BR Suite at Desert Rose LAST MINUTE #49,118085755,Bryce,,Unincorporated Areas,36.09813,-115.1675,Private room,173,5,11,2020-03-14,0.37,35,5,0,
22001232,Las Vegas 1BR Suite at Desert Rose LAST MINUTE #50,118085755,Bryce,,Unincorporated Areas,36.09813,-115.1675,Private room,173,4,12,2020-03-04,0.26,35,4,0,
22001540,"Huge 2BR - LAST MINUTE - Quiet, Close to Strip #06",118085755,Bryce,,Unincorporated Areas,36.09813,-115.1675,Private room,258,2,6,2019-06-07,0.13,35,0,0,
22002888,"bb  ""Rose Canyon Villa"" 4mi-DT,7mi-Strp",108315721,Jane,,City of North Las Vegas,36.22372,-115.16062,Entire home/apt,352,3,108,2021-10-05,2.71,13,326,31,
22020548,J · Home • Rio,95193374,Jenny,,Unincorporated Areas,36.11394,-115.18907,Entire home/apt,93,1,285,2021-10-18,6.55,4,124,79,
22036577,1bdr Beautiful Fully Equipped Resort Suites-Strip,40408537,Joshua,,Unincorporated Areas,36.10385,-115.15713,Private room,248,2,1,2019-01-11,0.03,33,360,0,
22041984,Polo Towers 1 bdroom,109904033,Colleen,,Unincorporated Areas,36.10552,-115.17104,Private room,235,2,2,2018-05-21,0.04,83,67,0,
22048818,PRIME Las Vegas Tahiti Resort Studio - Top-Rated,27837449,Michael,,Unincorporated Areas,36.10097,-115.20942,Entire home/apt,129,3,7,2021-10-13,0.17,13,351,4,
22051308,Barb's airbnb+,161054817,Barbara,,Unincorporated Areas,36.14869,-115.03667,Private room,88,1,103,2021-06-07,2.91,2,0,17,
22051413,Serene townhouse Near to Strip!,31745620,Jay,,Unincorporated Areas,36.10007,-115.24158,Entire home/apt,213,2,60,2021-10-03,1.36,10,59,19,
22062110,"Trendy, private room with private entrance",106125770,Patricia,,City of Las Vegas,36.1542,-115.21001,Private room,25,30,20,2020-12-30,0.49,1,282,1,
22077963,Las Vegas 1BR Suite at Desert Rose LAST MINUTE #58,118085755,Bryce,,Unincorporated Areas,36.09813,-115.1675,Private room,230,6,0,,,35,6,0,
22078116,Las Vegas 1BR Suite at Desert Rose LAST MINUTE #59,118085755,Bryce,,Unincorporated Areas,36.09813,-115.1675,Private room,230,6,1,2020-03-22,0.05,35,6,0,
22083628,Large LUXURY 1br PalmsPlace StripView   Condo X,5775724,Cassandra And Bryan,,Unincorporated Areas,36.11436,-115.19657,Entire home/apt,248,1,205,2021-10-19,5.37,18,288,33,
22084864,Polo Towers 1 bedrm,109904033,Colleen,,Unincorporated Areas,36.10738,-115.16989,Private room,220,2,0,,,83,60,0,
22090106,B Station 3,59496930,Josh,,Unincorporated Areas,36.1372,-115.08524,Private room,55,1,98,2021-10-12,2.52,3,7,23,
22096765,Polo Towers Studio,109904033,Colleen,,Unincorporated Areas,36.1072,-115.17187,Private room,213,3,1,2018-01-12,0.02,83,60,0,
22098444,1bdr Beautiful Resort Suite in the heart of LV,40408537,Joshua,,Unincorporated Areas,36.1019,-115.15545,Private room,246,2,1,2021-07-11,0.29,33,360,1,
22104861,Wyndham Grand Desert (1 bed 1 bath deluxe),100238132,Michael,,Unincorporated Areas,36.10821,-115.16134,Entire home/apt,162,3,3,2019-01-27,0.07,111,103,0,
22109747,LasVegas - Boulevard 2 Bdrm Condo Resort,9296727,Jesse,,Unincorporated Areas,36.03361,-115.17317,Entire home/apt,165,2,4,2019-01-09,0.09,17,42,0,
22110284,Newly Remodeled 1 story minutes from Strip/Airport,1022366,Matt,,Unincorporated Areas,36.01537,-115.13792,Entire home/apt,126,2,168,2021-10-15,3.65,3,123,39,
22111098,Loft style 2 level condo,75255029,Pamela & Paul,,Unincorporated Areas,36.21149,-115.09396,Entire home/apt,50,30,13,2021-10-01,0.95,1,249,3,
22120390,4bd/2ba Oasis + BBQ/Spa 5 min off Strip/DTLV/LVCC,28014718,Vanessa,,City of Las Vegas,36.14971,-115.13831,Entire home/apt,351,3,157,2021-10-03,5.09,1,82,25,
22120892,Polo Towers 2 Bdroom,109904033,Colleen,,Unincorporated Areas,36.10615,-115.17048,Private room,278,2,2,2018-01-12,0.04,83,52,0,
22122825,1BR Suite at Desert Rose Resort-Las Vegas,691576,Jill,,Unincorporated Areas,36.09813,-115.1675,Entire home/apt,195,2,6,2020-01-09,0.13,1,86,0,
22125210,@ Convenient Central Condo Strip/Convention/UNLV,140507613,Gabin And Richard,,Unincorporated Areas,36.09866,-115.12146,Entire home/apt,91,30,62,2020-09-30,1.31,3,353,0,
22130235,Polo Towers 1 bedroom,109904033,Colleen,,Unincorporated Areas,36.10571,-115.17002,Private room,238,2,1,2018-01-11,0.02,83,60,0,
22130318,Polo Towers 1 bed,109904033,Colleen,,Unincorporated Areas,36.10534,-115.16979,Private room,238,2,0,,,83,67,0,
22165308,Gorgeous & relaxing! More amazing than the Strip!,32386827,Karen,,City of Las Vegas,36.31129,-115.21087,Entire home/apt,96,32,35,2018-08-20,0.89,1,277,0,
22165315,Cozy 1 bedroom 10 min from strip,161899621,Kyomi,,Unincorporated Areas,36.08102,-115.21912,Private room,55,1,18,2021-10-10,0.83,2,41,17,
22167176,Happy Condo near strip and fast food,159520610,Carlos,,City of Las Vegas,36.15044,-115.21166,Entire home/apt,102,1,101,2021-09-19,2.41,1,54,26,
22168212,1Bdrm in Vegas On the Strip for CES,60852347,C,,Unincorporated Areas,36.10569,-115.17107,Entire home/apt,243,2,1,2019-01-12,0.03,11,6,0,
22168311,2 bedroom lock-off on the LV Strip! Free parking!,60852347,C,,Unincorporated Areas,36.10535,-115.17131,Entire home/apt,386,2,3,2021-06-30,0.08,11,16,1,
22176848,VEGAS 1BR HUGE Palms Place 1500sqft Palms Place V,5775724,Cassandra And Bryan,,Unincorporated Areas,36.11484,-115.19764,Entire home/apt,202,1,254,2021-10-18,10.45,18,248,123,
22177354,1500sqft HUGE 1BDRM PalmsPlace  VEGAS BB,5775724,Cassandra And Bryan,,Unincorporated Areas,36.11388,-115.19705,Entire home/apt,209,1,213,2021-10-17,13.68,18,274,108,
22179195,"R-2 WestSide Delight, in room TV & HVAC",151097998,Dan,,City of Las Vegas,36.17148,-115.26421,Private room,49,1,116,2021-10-16,2.69,2,335,31,
22192431,Polo Towers 1 bdr,109904033,Colleen,,Unincorporated Areas,36.10581,-115.17145,Private room,238,2,2,2019-01-10,0.04,83,60,0,
22195054,"Gorgeous house,Heated Pool&Spa,8 sleep,8min2STRIP",26603721,Ante,,Unincorporated Areas,36.08917,-115.24784,Entire home/apt,585,2,166,2020-11-27,4.35,1,301,5,
22204740,Polo Towers 1 bedr,109904033,Colleen,,Unincorporated Areas,36.1058,-115.17056,Private room,238,2,1,2018-01-12,0.02,83,60,0,
22204892,Polo Towers One bedroom,109904033,Colleen,,Unincorporated Areas,36.10722,-115.17027,Private room,198,2,2,2020-01-09,0.04,83,72,0,
22205732,1bdr Beautiful Resort Suite on LV Strip,40408537,Joshua,,Unincorporated Areas,36.10328,-115.15614,Private room,248,2,4,2018-10-21,0.09,33,361,0,
22206588,Wyndham Desert Blue 3 Bedroom Presidential Condo,100238132,Michael,,Unincorporated Areas,36.12319,-115.18417,Entire home/apt,332,3,24,2021-07-30,0.54,111,88,14,
22206676,Wyndham Desert Blue 3 Bedroom Presidential Condo,100238132,Michael,,Unincorporated Areas,36.12231,-115.18368,Entire home/apt,332,3,42,2021-07-30,0.96,111,87,23,
22206796,Wyndham Desert Blue 3 Bedroom Presidential Condo,100238132,Michael,,Unincorporated Areas,36.12299,-115.1829,Entire home/apt,332,3,51,2021-08-12,2.35,111,3,33,
22208586,1 Bdr - Beautiful Resort Suite in the Heart of LV,40408537,Joshua,,Unincorporated Areas,36.1023,-115.15629,Private room,248,2,4,2019-05-21,0.09,33,359,0,
22209667,Wyndham Desert Blue (2 bedroom 2 bath condo),100238132,Michael,,Unincorporated Areas,36.1213,-115.18398,Entire home/apt,271,3,29,2021-08-29,0.84,111,135,21,
22209735,Wyndham Grand Desert (1 bedroom 1 bath deluxe) 11A,100238132,Michael,,Unincorporated Areas,36.10868,-115.16208,Entire home/apt,162,3,2,2019-01-11,0.04,111,103,0,
22209992,Wyndham Grand Desert (1 bedroom 1 bath deluxe) 12A,100238132,Michael,,Unincorporated Areas,36.10834,-115.16033,Private room,162,3,4,2019-01-11,0.10,111,103,0,
22210496,Las Vegas Strip Jockey Club - Jan 4 - 8,103433639,Tonja,,Unincorporated Areas,36.11085,-115.1748,Hotel room,295,3,2,2020-01-10,0.04,2,4,0,
22213432,Polo Towers Studio,109904033,Colleen,,Unincorporated Areas,36.1076,-115.17175,Private room,210,2,2,2020-01-09,0.04,83,61,0,
22213551,Polo Towers 1 berom,109904033,Colleen,,Unincorporated Areas,36.10579,-115.17014,Private room,235,2,1,2018-01-13,0.02,83,60,0,
22215132,"Posh&Sanitized! Biz,Family.Travel nurse,Sports!",1338423,Apollo,,Unincorporated Areas,36.09391,-115.21712,Entire home/apt,147,3,71,2021-09-26,1.62,2,71,19,
22223728,2Br/2BA Resort Sleeps 6- Walk to Strip! New Years,117452646,Carrol,,Unincorporated Areas,36.11903,-115.162,Hotel room,395,3,4,2020-11-09,0.12,10,4,1,
22226592,Wyndham Grand Desert (1 bedroom 1 bath suite) 1A,100238132,Michael,,Unincorporated Areas,36.1064,-115.16202,Entire home/apt,137,3,26,2020-03-15,0.77,111,103,0,
22226794,Wyndham Grand Desert (1 bedroom 1 bath suite) 2A,100238132,Michael,,Unincorporated Areas,36.10712,-115.16198,Entire home/apt,137,3,11,2020-01-10,0.40,111,103,0,
22228403,Renovated 4BR 2.5BA Home! 15 mins from Strip!,62339195,Elevated Rentals,,Unincorporated Areas,36.13321,-115.27039,Entire home/apt,213,3,98,2021-10-10,3.56,2,42,20,
22241215,Polo towers 1-bdrm,109904033,Colleen,,Unincorporated Areas,36.10674,-115.17006,Private room,238,2,1,2018-01-11,0.02,83,61,0,
22241566,Polo Towers-1-bdr,109904033,Colleen,,Unincorporated Areas,36.10691,-115.1701,Private room,200,2,1,2018-05-20,0.02,83,60,0,
22245485,2 Bedroom Resort Minutes Away from CES Conference,40408537,Joshua,,Unincorporated Areas,36.00835,-115.17694,Shared room,414,3,1,2018-05-28,0.02,33,358,0,
22245652,1 Bdr Suite Minutes away from CES Conference,40408537,Joshua,,Unincorporated Areas,36.0101,-115.1751,Private room,232,3,1,2018-01-12,0.02,33,360,0,
22252178,Polo Towers-1 bdrm,109904033,Colleen,,Unincorporated Areas,36.1063,-115.16993,Private room,235,2,2,2019-03-17,0.06,83,60,0,
22253815,Signature MGM Pool View 1-Bedroom Penthouse Suite,9507254,Jonathan,,Unincorporated Areas,36.107,-115.16765,Entire home/apt,198,1,170,2021-10-14,5.32,5,227,37,
22259053,Relax and Recreate! - Pool and Patio!,21560653,Rob,,Unincorporated Areas,36.11185,-115.2568,Entire home/apt,349,3,105,2021-09-27,52.50,1,1,28,
22262594,Polo Towers 1-bedrm,109904033,Colleen,,Unincorporated Areas,36.10708,-115.16984,Private room,238,2,0,,,83,68,0,
22262753,Polo Towers 1-bdr,109904033,Colleen,,Unincorporated Areas,36.10699,-115.17119,Private room,235,2,2,2018-05-22,0.04,83,17,0,
22264144,Polo Towers Villas/Suites- 2 bdrm,30787515,Brooke,,Unincorporated Areas,36.10732,-115.16996,Entire home/apt,233,2,9,2018-11-02,0.27,121,25,0,
22264913,Polo Towers suites/towers - 1 bdrm,30787515,Brooke,,Unincorporated Areas,36.10613,-115.17107,Entire home/apt,206,2,5,2020-01-10,0.11,121,30,0,
22269031,Polo Towers suites/villas - 1 bdrm *,30787515,Brooke,,Unincorporated Areas,36.10545,-115.17165,Entire home/apt,171,2,5,2020-01-09,0.11,121,25,0,
22269133,Polo Towers suites/villas 1 bdrm **,30787515,Brooke,,Unincorporated Areas,36.10577,-115.17058,Entire home/apt,164,2,9,2020-01-09,0.20,121,42,0,
22277106,Polo Towers suites/Villas - 1 bdrm **,30787515,Brooke,,Unincorporated Areas,36.10698,-115.17151,Entire home/apt,208,2,7,2019-01-10,0.32,121,25,0,
22277466,Polo Towers Villas/Suites- 1 bdrm *** single,30787515,Brooke,,Unincorporated Areas,36.10581,-115.17197,Entire home/apt,372,1,3,2019-01-11,0.07,121,111,0,
22277654,ELEGANT HOME CLOSE TO LV STRIP (up to 7 guests),162802905,Vegas,,Unincorporated Areas,36.12507,-115.21915,Entire home/apt,510,3,90,2021-09-28,2.28,4,154,15,
22279419,Villa Del Sol -- Las Vegas southwestern retreat!,162815950,Idan & Aruna,,Unincorporated Areas,36.03683,-115.20087,Entire home/apt,475,3,11,2021-06-14,0.24,1,74,1,
22279635,Polo Towers - 1 - bdrm,109904033,Colleen,,Unincorporated Areas,36.10678,-115.16981,Private room,238,2,8,2019-01-11,0.21,83,60,0,
22280818,1 Bdr Suite Minutes Away from CES Conference,40408537,Joshua,,Unincorporated Areas,36.00787,-115.17524,Private room,232,3,0,,,33,360,0,
22281168,4BD 2BA 🏠 6 beds Sleeps 12 ❤️ 7 min to Strip 舒適溫馨的家,60859369,Celine,,Unincorporated Areas,36.13256,-115.21243,Entire home/apt,200,2,132,2021-10-20,4.02,12,256,46,
22282887,Polo Towers Villas/Suites - 2 bdrm ****,30787515,Brooke,,Unincorporated Areas,36.10588,-115.16965,Entire home/apt,243,2,3,2020-01-09,0.07,121,30,0,
22284560,R-3 Westside Delight - in room TV & HVAC,151097998,Dan,,City of Las Vegas,36.17148,-115.26421,Private room,48,1,94,2021-10-10,2.78,2,346,22,
22294103,Private Vegas Getaway Guesthouse,131641351,Julie,,City of Las Vegas,36.23667,-115.24623,Entire home/apt,39,31,9,2021-07-29,0.36,1,23,5,
22295116,"Newly renovated private casita, great for 2 guest",154847841,Mick,,Unincorporated Areas,36.04918,-115.25309,Private room,48,2,209,2021-07-15,5.54,2,0,45,
22307214,Polo Towers 1 b-rm,109904033,Colleen,,Unincorporated Areas,36.10734,-115.17171,Private room,238,2,2,2018-01-12,0.04,83,40,0,
22310439,Wyndham Desert Blue Resort (2 bedroom condo),100238132,Michael,,Unincorporated Areas,36.12264,-115.18275,Entire home/apt,200,3,45,2021-08-27,5.77,111,141,34,
22310462,Wyndham Desert Blue Resort (2 bedroom condo),100238132,Michael,,Unincorporated Areas,36.12286,-115.18326,Entire home/apt,200,3,21,2021-08-30,0.46,111,141,9,
22310480,Wyndham Desert Blue 2 bedroom deluxe condo,100238132,Michael,,Unincorporated Areas,36.12337,-115.18272,Shared room,200,3,33,2021-08-12,0.71,111,136,16,
22320821,Polo Towers- 2 bdrm suites/Villas,30787515,Brooke,,Unincorporated Areas,36.10738,-115.16983,Entire home/apt,225,4,5,2019-01-11,0.23,121,21,0,
22322420,Polo Towers Studio,109904033,Colleen,,Unincorporated Areas,36.10624,-115.16992,Private room,213,2,3,2020-01-09,0.07,83,61,0,
22324051,1 Bdr - Beautiful Resort Suite Near CES Conference,40408537,Joshua,,Unincorporated Areas,36.00832,-115.17523,Private room,236,3,0,,,33,360,0,
22324874,Relaxing Vegas home.,105885978,Josefina And Eduardo,,Unincorporated Areas,36.10304,-115.0636,Entire home/apt,214,31,68,2021-07-23,2.32,1,1,1,
22325715,^^ Large Pool Cozy BR/Bath 3miles to strip ^^,89452799,Jason,,Unincorporated Areas,36.13008,-115.21132,Private room,50,15,32,2021-05-20,0.70,5,33,1,
22329657,Beautiful And Safe Room Near Las Vegas Strip!,163257826,Jordan,,Unincorporated Areas,36.04123,-115.24741,Private room,30,31,62,2020-08-28,1.60,2,97,0,
22329934,Comfy 3bdrm(6 or more) 15 min 2 strip Longterm ask,42607880,Andy,,City of Las Vegas,36.18622,-115.27211,Entire home/apt,187,30,65,2020-07-06,1.40,1,62,0,
22339474,Las Vegas (2 bedroom 2 bath condo)(Near Strip),100238132,Michael,,Unincorporated Areas,36.10859,-115.1601,Entire home/apt,162,3,54,2021-07-12,1.91,111,221,8,
22339504,Las Vegas (2 bedroom 2 bath condo)(Near Strip),100238132,Michael,,Unincorporated Areas,36.10724,-115.16155,Entire home/apt,178,3,86,2021-07-13,1.90,111,215,19,
22339526,(Near Strip)2 bedroom 2 bath condo(No Resort Fees),100238132,Michael,,Unincorporated Areas,36.10819,-115.16151,Entire home/apt,178,3,82,2021-10-17,2.07,111,204,34,
22339570,Wyndham Grand Desert (2 bedroom)(No Resort Fees),100238132,Michael,,Unincorporated Areas,36.10732,-115.16129,Entire home/apt,178,3,53,2021-08-09,2.49,111,268,7,
22342009,Wyndham Grand Desert - One Bed,159471736,Andy,,Unincorporated Areas,36.10848,-115.15995,Entire home/apt,206,2,4,2019-01-21,0.09,9,355,0,
22342347,3 miles to strip beautiful room waiting for you,161873460,Kim,,Unincorporated Areas,36.12916,-115.20462,Private room,34,31,172,2020-10-04,4.44,1,0,0,
22343931,"2 GUEST ROOM,4 beds 1 bath",106857608,Shiva,,Unincorporated Areas,36.11811,-115.07945,Shared room,129,2,1,2018-04-22,0.02,3,363,0,
22353175,Polo Towers 1brm*,109904033,Colleen,,Unincorporated Areas,36.1055,-115.17179,Private room,235,2,1,2018-05-21,0.02,83,68,0,
22353963,1 Bdr Fully Equiped Suite Near CES Conference,40408537,Joshua,,Unincorporated Areas,36.00944,-115.17656,Private room,243,3,2,2019-01-12,0.04,33,360,0,
22354040,Polo Towers 1bd*,109904033,Colleen,,Unincorporated Areas,36.10681,-115.17155,Private room,235,2,3,2018-11-12,0.07,83,68,0,
22356654,HIGH RISE 5 MINUTES FROM STRIP...,163472950,Juan,,Unincorporated Areas,36.12952,-115.14029,Private room,141,1,107,2021-09-28,2.67,1,79,16,
22358816,"Presidential 4 bed Suite, Westgate Resort & Casino",145027887,Rushab,,Unincorporated Areas,36.1361,-115.15205,Private room,750,6,1,2020-03-14,0.05,14,350,0,
22358912,"""Ocean Room"", house with pool and a dog, NW",104123315,Alona,,Unincorporated Areas,36.24271,-115.27215,Private room,65,2,44,2021-09-25,1.13,1,0,2,
22369950,MGM Signature-32-715,24374183,Northwoods,,Unincorporated Areas,36.10679,-115.16656,Entire home/apt,170,1,321,2021-10-18,7.09,26,138,60,
22371003,Polo Towers Villas/suites 1 bdrm *****,30787515,Brooke,,Unincorporated Areas,36.10553,-115.1714,Entire home/apt,219,2,3,2019-01-02,0.07,121,30,0,
22371236,Polo Towers suites/villas - 1 bdrm **********,30787515,Brooke,,Unincorporated Areas,36.10713,-115.17126,Entire home/apt,119,2,1,2018-01-12,0.02,121,26,0,
22374970,2 bdr condo 6 ppl @ Cancun Resort LV NO RESORT FEE,48956251,Sanny,,Unincorporated Areas,36.0374,-115.17393,Entire home/apt,208,2,23,2021-07-22,0.71,6,16,11,
22375854,Available Room very close to Airport/Strip-3,159020384,Dejana,,Unincorporated Areas,36.04115,-115.22325,Private room,55,31,16,2020-02-20,0.39,2,90,0,
22375948,Comfy BR/Bath/Large Pool Center location,89452799,Jason,,Unincorporated Areas,36.12977,-115.213,Entire home/apt,51,15,26,2021-06-20,0.56,5,37,6,
22376432,LOVELY 4 BEDROOM HOME! | CLOSE TO LAS VEGAS STRIP!,32002538,Shad,,Unincorporated Areas,36.06275,-115.21534,Entire home/apt,250,30,45,2021-08-31,1.09,9,224,1,
22388050,1 Bdr(4) Fully Equiped Suite Near CES Conference,40408537,Joshua,,Unincorporated Areas,36.00995,-115.17581,Private room,234,3,1,2017-12-31,0.02,33,360,0,
22389061,Spring Valley,83821451,Joyce,,Unincorporated Areas,36.0921,-115.25936,Entire home/apt,270,3,12,2019-03-25,0.30,5,139,0,
22390141,Southern Hills,83821451,Joyce,,Unincorporated Areas,36.07024,-115.30096,Entire home/apt,265,3,11,2019-03-16,0.24,5,55,0,
22392589,"Dog-Friendly, clean & spacious private Bedroom#3",92510513,Rosalyn And Eric,,Unincorporated Areas,35.98489,-115.24566,Private room,95,1,63,2021-09-26,2.15,3,362,3,
22398464,LUXURY 1 BEDROOM KING SUITE MONORAIL TO CES,68591149,Hank,,Unincorporated Areas,36.11764,-115.16882,Entire home/apt,250,4,1,2018-01-12,0.02,12,7,0,
22399310,2Br/2BA Resort Sleeps 6- Walk to Strip! New Years,117452646,Carrol,,Unincorporated Areas,36.11811,-115.16302,Hotel room,395,3,1,2020-01-01,0.05,10,112,0,
22399430,2Br/2BA Resort Sleeps 6- Walk to Strip! New Years,117452646,Carrol,,Unincorporated Areas,36.11904,-115.16161,Hotel room,395,3,3,2018-11-12,0.06,10,111,0,
