id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
17461975,31 day rental. if you need to stay more then 31,118245405,Donnell,,Unincorporated Areas,36.17168,-115.01633,Entire home/apt,750,31,10,2017-06-25,0.19,1,179,0,
17464486,Month long deals!! Charming Entertainers Estate.,64186447,George,,Unincorporated Areas,36.12595,-115.28145,Entire home/apt,180,31,116,2021-04-11,2.49,2,341,17,
17478662,PRIVATE ROOM IN LARGE POOL HOME NEAR STRIP 1,12429686,Michael,,City of Henderson,36.02036,-115.11858,Private room,37,14,9,2021-04-24,0.21,1,223,1,
17480439,Luxurious studio in Palms Place-21F,55750757,Carol,,Unincorporated Areas,36.11525,-115.19579,Entire home/apt,126,2,162,2021-06-20,4.09,2,62,29,
17481354,Two Bedroom Casino Retreat,5634859,Sally,,Unincorporated Areas,36.10026,-115.21404,Entire home/apt,304,2,1,2018-01-12,0.02,2,365,0,
17497641,Delightful Home With Heated Pool And Jacuzzi,66119406,Ari,,City of Las Vegas,36.16193,-115.26422,Entire home/apt,353,3,304,2021-06-09,6.38,9,281,68,
17516150,Strip and Mountain Views 1Bedroom Suite 2Balconies,77302709,Shema,,Unincorporated Areas,36.11436,-115.19657,Entire home/apt,176,1,91,2021-06-27,1.92,7,77,17,
17529581,One Bedrm/Strip-Airport/3 miles to RIO/80 meg WIFI,643197,Theresa,,Unincorporated Areas,36.09868,-115.14803,Entire home/apt,99,30,72,2021-02-13,1.69,5,345,3,
17531245,M4D4MM3 45P3N'S PLACE,118895287,Ginger,,City of Las Vegas,36.16051,-115.13255,Entire home/apt,757,3,2,2017-12-19,0.04,1,87,0,
17531680,Garden Studio close to Strip & Airport,50090847,Aj,,Unincorporated Areas,36.09714,-115.12094,Entire home/apt,90,2,249,2021-07-11,6.25,1,167,51,
17531883,Cozy Las Vegas Living,118902623,La Deidra,,Unincorporated Areas,36.0599,-115.12485,Private room,72,1,218,2021-07-07,4.37,1,132,44,
17532190,Luxurious Vegas Resort - Spencer Street 1 bedroom,100605868,Sharebnb,,Unincorporated Areas,36.1131,-115.1282,Entire home/apt,141,2,5,2021-01-03,0.10,11,60,1,
17543798,XM36 Studio | No Resort Fee | Pool |  Kitchen,18273973,Alex,,Unincorporated Areas,36.1144,-115.19807,Entire home/apt,116,2,87,2021-07-05,1.70,185,126,32,
17543906,WR35 Studio | Mountain View | Gym | Pool,18273973,Alex,,Unincorporated Areas,36.1156,-115.19726,Entire home/apt,106,2,173,2021-07-09,3.86,185,129,56,
17544823,Comfortable queen size bed,109370071,Keomi,,Unincorporated Areas,36.03273,-115.12176,Private room,53,1,91,2020-10-24,1.95,2,254,5,
17545366,16173 Signature/ MGM Balcony Suite NO RESORT FEES,29541293,Tanner,,Unincorporated Areas,36.10744,-115.16663,Entire home/apt,163,2,242,2021-07-11,4.96,11,47,43,
17570628,Private room in a Cozy house,119289785,Nubia,,City of Las Vegas,36.19076,-115.1834,Private room,27,2,18,2020-10-22,0.88,2,11,1,
17585861,Lake Las Vegas One Bedroom,54069346,Andy,,City of Henderson,36.10276,-114.93002,Entire home/apt,75,1,257,2021-07-06,12.70,8,298,56,Str19-00147
17598757,HOLIDAY PROMO! Mtn ViEW POOL 4BD 2.5 BA 10mn STRIP,438733,Renata,,City of Henderson,36.04452,-115.07253,Entire home/apt,257,3,25,2021-06-07,0.49,4,182,9,str20-00058
17608654,"Luxury Estate, Strip Views",118604926,Sally,,City of Henderson,35.98941,-115.11587,Entire home/apt,517,31,2,2017-04-09,0.04,1,364,0,
17609503,**Stunning Contemporary Home Close to Strip**,10936796,Paula,,Unincorporated Areas,36.04385,-115.22851,Entire home/apt,180,2,123,2021-06-28,2.55,5,58,25,
17626163,"a ""Monet"" Clean Bath, Wi-Fi",108315721,Jane,,Unincorporated Areas,36.18809,-115.0413,Private room,89,1,264,2020-09-03,5.27,10,242,1,
17627246,The Wine Loft sleeps 8 wonderful for families,19862340,Debbie,,City of Las Vegas,36.17198,-115.25953,Entire home/apt,179,2,170,2021-07-03,7.05,1,188,19,
17627264,We love dogs!  1 bedroom oasis!  EV charger avail.,101778700,Mark,,Unincorporated Areas,36.13079,-115.23244,Entire home/apt,179,1,193,2020-05-05,3.91,4,313,0,
17633102,"Bluegreen Club 36, Las Vegas! (2)",28252451,Jessica,,Unincorporated Areas,36.10356,-115.15581,Entire home/apt,229,2,10,2019-05-20,0.20,2,193,0,
17642671,Inviting Henderson Home with Private Pool,120019948,Jeff And Michele,,City of Henderson,36.0241,-115.00079,Entire home/apt,274,3,112,2021-06-19,2.33,1,222,25,STR20-00043
17654997,Contemporary & Comfortable Vegas Home,108657208,Angela,,Unincorporated Areas,36.01739,-115.22421,Entire home/apt,150,25,73,2020-11-24,3.90,1,321,12,
17655206,RK22 1BD | No Resort Fees | Mnt View | Pool | Gym,18273973,Alex,,Unincorporated Areas,36.1154,-115.19906,Entire home/apt,148,2,202,2021-07-05,6.13,185,91,46,
17666751,Las Vegas RV Resort,120246322,Karl,,Unincorporated Areas,36.11844,-115.06447,Entire home/apt,300,2,1,2017-04-16,0.02,1,83,0,
17682799,温馨家园 king size to strip 1.8mile,39047105,Jing,,Unincorporated Areas,36.11721,-115.20019,Private room,34,1,198,2020-03-03,4.07,5,0,0,
17694320,Follow the Sun a private  stand alone guesthouse,116286721,LaVerne,,Unincorporated Areas,36.00882,-115.12906,Entire home/apt,70,2,162,2021-07-05,6.78,1,82,33,
17704451,Modern guest suite w/private entry.  Near Red Rock,38120744,Jacob,,Unincorporated Areas,36.08768,-115.3058,Entire home/apt,58,1,461,2021-06-22,9.79,1,153,85,
17711467,Free $500 Travel Bonus  - Best Vegas Deal.,120714256,Stafon,,Unincorporated Areas,36.14053,-115.2769,Private room,88,2,48,2021-07-11,36.92,1,234,17,
17716512,Furnished Home 3bed/2Bath Pool BBQ,51764228,Melissa,,Unincorporated Areas,36.11325,-115.07487,Entire home/apt,125,31,120,2021-04-15,2.37,1,102,13,
17731064,Z41 Palms Place Studio | Kitchen | Pool |,18273973,Alex,,Unincorporated Areas,36.11512,-115.19605,Entire home/apt,125,28,54,2021-06-30,1.14,185,125,3,
17734322,Private Guest House,145617,Edgar,,City of Las Vegas,36.15322,-115.12691,Entire home/apt,56,30,72,2021-03-28,1.37,2,359,4,
17737026,4bd/3ba POOL 7min Vegas Strp Red Rock Hiking Trail,120977549,InvitingSpaces,,Unincorporated Areas,36.12867,-115.20788,Entire home/apt,594,2,104,2021-06-07,2.55,2,134,20,
17739228,EDC VEGAS 2 Bed/2Bath Condo by The Las Vegas Strip,103172095,Dennis And Cindy,,Unincorporated Areas,36.11803,-115.16316,Entire home/apt,485,3,1,2018-01-13,0.02,12,209,0,
17775312,LUNA HIGH FLOOR OASIS SUITE WITH PERFECT LAKE VIEW,38033849,Cristian,,City of Henderson,36.10589,-114.93206,Entire home/apt,104,2,91,2021-06-28,4.62,10,236,19,STR19-00061
17778278,MGM Signature 1 BR/2 BA/Kitchen/Balcony,22327573,Donna,,Unincorporated Areas,36.10744,-115.16663,Entire home/apt,138,2,97,2021-07-12,3.48,10,150,37,
17778894,Vdara 18th Flr♦Free Parking♦Steps to Strip♦CityCtr,41475781,Kevin,,Unincorporated Areas,36.10819,-115.17957,Entire home/apt,164,1,339,2021-07-01,7.61,3,218,70,
17780346,Private bedroom in 2BD 2BTH apartment near Strip,43092626,Jennifer,,Unincorporated Areas,36.09948,-115.23784,Private room,70,1,4,2018-08-25,0.08,1,364,0,
17795138,**Gorgeous Home-Perfect Location-Pool-Game Room**,88397078,Ashley,,Unincorporated Areas,36.11041,-115.23615,Entire home/apt,418,2,104,2021-06-27,15.60,4,85,31,
17805195,Sweet Studio with Pool Privileges ~ Close to Strip,32195566,Jess,,Unincorporated Areas,36.10515,-115.12113,Entire home/apt,112,4,127,2020-08-08,2.95,4,37,1,
17806085,Tropical Paradise Vaca with Pool & Putting Green,32195566,Jess,,Unincorporated Areas,36.10637,-115.12249,Entire home/apt,316,3,54,2020-03-16,1.20,4,35,0,
17809528,Las Vegas Retreat with Hot Tub/RV Parking!,47562846,Eric & Ashley,,City of Henderson,36.02403,-114.99975,Entire home/apt,200,2,188,2021-06-25,5.71,1,247,64,STR19-00108
17813005,A Week in Las Vegas at  Grandview Luxury Resort,53784507,Marie,,Unincorporated Areas,36.00821,-115.17465,Entire home/apt,110,7,1,2017-12-16,0.02,1,362,0,
17815118,Beautiful condo 2 mins to the Strip! W/ pool & spa,121784898,Paul,,Unincorporated Areas,36.11378,-115.18911,Entire home/apt,132,1,290,2021-07-11,6.03,2,283,33,
17823666,2 recamaras para huespedes con bano,106857608,Shiva,,Unincorporated Areas,36.11894,-115.07896,Private room,129,2,3,2018-09-23,0.06,3,364,0,
17826952,Discount Remodeled Spacious House near Vegas Strip,81370598,Calvin,,Unincorporated Areas,36.11391,-115.26015,Entire home/apt,348,2,146,2021-07-11,3.09,1,0,32,
17831569,Las Vegas Condo 1 Block from Strip 2BR 1026 sq ft,32867463,Scott,,Unincorporated Areas,36.11803,-115.16316,Entire home/apt,241,4,47,2020-01-25,0.97,11,351,0,
17845122,"Dog-Friendly, Spacious Private Room Bedroom#2",92510513,Rosalyn And Eric,,Unincorporated Areas,35.98552,-115.24485,Private room,85,1,62,2020-02-25,1.23,3,178,0,
17860345,Vegas Suite ~Home away from Home~,23011720,Brenda,,Unincorporated Areas,36.01352,-115.17421,Entire home/apt,140,3,8,2018-09-17,0.18,1,60,0,
17897155,28FT CLASS C RV DRIVE LIKE A CAR NICK NAME MATTHEW,38054477,Gabor,,Unincorporated Areas,36.1335,-115.1758,Entire home/apt,159,3,4,2021-02-15,0.13,2,342,1,
17909493,Grandview at Las Vegas 1 bedroom Condo @ discount,22307295,Anthony,,Unincorporated Areas,36.0098,-115.17535,Entire home/apt,99,4,1,2017-04-26,0.02,1,7,0,
17912579,Affordable Friendly / Large 7 Bedroom,109932342,Larry,,Unincorporated Areas,36.14835,-115.08138,Entire home/apt,329,3,86,2021-06-27,3.25,2,272,27,
17926107,2bdm2bth Condo A Jockey Club  Stripfront/Bellagio,98231658,Mark,,Unincorporated Areas,36.12036,-115.1744,Entire home/apt,218,2,41,2021-07-11,1.62,12,81,6,
17939642,"Huge Vegas  home, walking distance to the strip",123059212,Araceli,,Unincorporated Areas,36.12513,-115.13026,Private room,175,30,0,,,1,335,0,
17957912,STRIP VIEW • Signature@MGM 23rd Floor Deluxe Suite,34968706,Alex,,Unincorporated Areas,36.10622,-115.16676,Entire home/apt,115,1,136,2021-06-29,3.48,6,161,30,
17977097,WN39 Studio | Mountain View | Pool | Gym,18273973,Alex,,Unincorporated Areas,36.1154,-115.19674,Entire home/apt,106,2,129,2021-06-19,2.51,185,121,55,
17981105,Modern Condo Close to Everything LV Has to Offer,123521706,Edgar,,Unincorporated Areas,36.1422,-115.27496,Entire home/apt,113,3,95,2021-06-18,1.87,1,174,33,
17989267,MGM~ Signature Studio/Kitchenette/Sleeps 4,22327573,Donna,,Unincorporated Areas,36.10744,-115.16663,Entire home/apt,108,2,119,2021-07-11,2.90,10,138,35,
17990510,Tahiti Village Resort & Spa- 1 bdrm suite (2 beds),123598052,Pankaj,,Unincorporated Areas,36.05864,-115.17069,Entire home/apt,100,3,3,2018-01-13,0.06,1,34,0,
18039261,EDC Studio for rent,100223094,Ana Maria,,City of Las Vegas,36.19154,-115.15125,Private room,150,1,0,,,1,89,0,
18042645,deluxe one bedroom balcony suite,87749500,Autumn,,Unincorporated Areas,36.10704,-115.16758,Entire home/apt,126,2,154,2021-06-28,3.30,1,33,28,
18044733,Lakes rivers Casinos hiking & a comfy family home!,88315689,Jody,,Unincorporated Areas,35.14033,-114.63295,Entire home/apt,204,30,97,2020-06-15,1.87,1,339,0,
18079833,"7Bedroom Estate, Luxury Accommodations by LV Strip",32002538,Shad,,Unincorporated Areas,36.11636,-115.29384,Entire home/apt,888,31,15,2020-01-31,0.37,10,316,0,
18164035,"CONDO, Pool, Spa, Gated, GREAT AREA, Quiet.",75143070,Keith,,City of Las Vegas,36.14583,-115.27774,Entire home/apt,54,90,14,2020-02-29,0.67,1,93,0,
18164908,⭐SANITIZED & SAFE♥️ GORGEOUS PANORAMIC STRIP VIEW⭐,9341256,Michael,,Unincorporated Areas,36.12081,-115.2099,Entire home/apt,192,1,252,2021-07-07,7.51,5,70,110,
18176787,"Spectacular 3bdrm, 3ba Lake Las Vegas Condo",125397239,Deon & Lisa,,City of Henderson,36.10222,-114.93019,Entire home/apt,237,2,140,2021-07-01,6.36,3,291,33,STR19-00110
18181926,"Santo's Suites, Dorm Style Suite w/Study Area",43454673,John,,Unincorporated Areas,35.97675,-115.169,Private room,23,30,16,2021-05-31,0.36,4,279,3,
18182130,"Santo's Suites, 2nd Flr #3",43454673,John,,Unincorporated Areas,35.97503,-115.16729,Private room,26,30,3,2019-07-09,0.06,4,117,0,
18190016,10 min. To strip. Hideaway.,38501641,Regina,,Unincorporated Areas,36.10752,-115.09142,Private room,55,2,20,2021-06-30,0.64,2,88,2,
18199227,Heaven in the Desert,109368835,Jon And Angie,,City of Mesquite,36.80151,-114.08851,Entire home/apt,90,1,132,2021-06-09,6.12,1,312,47,
18210325,"Las Vegas Strip, Great Deal!",43737971,Paul,,Unincorporated Areas,36.11657,-115.1617,Entire home/apt,75,29,32,2021-06-13,0.63,1,230,6,
18215536,"Santo's Suites, 2nd Flr #2",43454673,John,,Unincorporated Areas,35.97459,-115.1694,Private room,26,30,8,2021-06-02,1.80,4,71,2,
18216373,4BR/4BA Presidential - Just Off The Strip!,26521212,Laura,,Unincorporated Areas,36.10719,-115.16229,Entire home/apt,385,2,8,2021-04-12,0.16,5,2,6,
18240610,Private Luxury Tropicana & Durango,126022340,Charles,,Unincorporated Areas,36.10013,-115.28967,Private room,113,120,2,2018-05-22,0.04,1,268,0,
18243133,Elegant House for fun or Corporate close to Strip,35430486,Soeren,,Unincorporated Areas,36.07698,-115.21812,Private room,71,31,41,2021-06-19,0.90,1,331,2,
18245975,Breath-taking Strip View! 33th Floor! Luxury SPA!,84355760,Leanne,,Unincorporated Areas,36.11436,-115.19657,Entire home/apt,107,1,232,2021-06-24,4.96,3,199,36,
18252506,"Luxury 2 Bedroom Villa w/ Kitchen, King Beds, Pool",1501275,Elena,,Unincorporated Areas,36.11918,-115.16424,Entire home/apt,317,3,10,2019-10-20,0.23,2,152,0,
18256780,Old Vegas Charm Perfect for Large Groups,23010087,Joshua,,Unincorporated Areas,36.13134,-115.11488,Entire home/apt,532,2,62,2021-07-05,23.25,1,138,19,
18269020,Private Casita w/Kitchen & Laundry in Summerlin,89881436,Jasmin,,City of Las Vegas,36.15364,-115.27395,Entire home/apt,90,1,61,2021-07-11,1.38,1,70,9,
18295499,"Strip view luxury condo balcony, kitchen, pool",32170899,Manya,,Unincorporated Areas,36.11375,-115.19692,Hotel room,114,1,5,2019-07-17,0.17,9,1,0,
18315776,Beautiful 2 bed/2 bath condo - Close to the Strip,126705313,Vani,,Unincorporated Areas,36.11279,-115.18861,Entire home/apt,140,2,133,2021-06-25,2.68,2,161,22,
18331951,"Holiday House for 7+ in Las Vegas,  Pool + Parking",35261543,Rick,,Unincorporated Areas,36.10541,-115.09926,Entire home/apt,341,3,103,2021-06-26,3.75,3,192,32,
18355418,Tahitian Paradise in Vegas!,95597833,Rich,,Unincorporated Areas,36.05874,-115.17131,Private room,136,3,1,2018-02-18,0.02,5,80,0,
18392671,Beautiful room with private bath on Las Vegas Blvd,1925423,Angelina,,Unincorporated Areas,36.02365,-115.17166,Private room,120,7,1,2019-01-12,0.03,3,173,0,
18409741,Strip View Condo With Private Balcony & Resort,15082394,Manorshare,,Unincorporated Areas,36.10691,-115.16743,Entire home/apt,128,2,160,2021-06-25,3.82,3,256,28,
18429547,Modern remodeled house with pool near Strip,5777576,Artem,,Unincorporated Areas,36.10118,-115.2469,Entire home/apt,211,2,293,2021-07-07,5.75,2,193,78,
18430016,Resort Living Retreat Custom Home/Pool/Spa,98054956,Sandy,,City of Las Vegas,36.14476,-115.26206,Private room,279,31,0,,,3,365,0,
18449804,Vegas Getaway! Exterior Entrance.  Private Patio.,103172095,Dennis And Cindy,,Unincorporated Areas,36.11803,-115.16316,Entire home/apt,485,3,11,2021-05-31,0.26,12,342,5,
18450510,"8 SEAT MOVIE THEATER!4BR,Pool/spa,sauna,treadmill!",65694199,Tiffany,,Unincorporated Areas,36.01564,-115.2231,Entire home/apt,387,3,142,2021-06-28,4.65,2,182,60,
18474506,"Vista Villa- 3300 sqft, Ping Pong,12 mins to Strip",981582,Jason & Kevin,,Unincorporated Areas,36.05038,-115.22607,Entire home/apt,413,2,57,2021-06-17,1.34,8,317,13,
18491170,Corner Wrap-Around suite,128302768,Camille Danise,,Unincorporated Areas,36.11539,-115.19694,Private room,196,2,96,2021-07-11,2.25,2,274,47,
18508848,"5-star LUX gated, 2 king suites, pools, pvt home!",108661,Christine,,Unincorporated Areas,36.13001,-115.11481,Entire home/apt,224,3,80,2021-06-27,6.45,1,344,30,
18526412,Newly remodeled single story house,5993387,Eva,,Unincorporated Areas,36.01466,-115.2778,Entire home/apt,161,2,83,2021-07-04,3.38,1,269,14,
18562188,Custom Luxury Suite @Signature/MGM NO RESORT FEES!,65694199,Tiffany,,Unincorporated Areas,36.10497,-115.16763,Entire home/apt,117,1,199,2021-07-11,4.95,2,98,35,
18564108,Great Studio for 2 on Las Vegas Blvd.,2234104,O. Cristian,,Unincorporated Areas,36.14042,-115.1603,Private room,215,3,9,2020-03-14,0.21,4,365,0,
18568558,"We love dogs! Private apt, fast wifi, EV charger.",101778700,Mark,,Unincorporated Areas,36.13299,-115.23285,Entire home/apt,159,1,200,2021-06-26,4.23,4,307,7,
18569205,"Modern Studio! Private parking, fast wifi, EV Chgr",101778700,Mark,,Unincorporated Areas,36.13101,-115.23272,Entire home/apt,91,1,147,2021-07-12,3.53,4,308,13,
18569291,Adorable home only few miles from the Strip,91139062,Doron,,City of Las Vegas,36.15702,-115.18843,Entire home/apt,178,2,158,2021-06-27,6.24,2,146,60,
18583029,POOL & BBQ | NEAR THE STRIP | THE BUDDHA ESTATE,66259495,Zohar,,City of Las Vegas,36.16857,-115.28483,Entire home/apt,859,3,112,2021-06-20,2.80,2,306,32,
18610458,Henderson’s Lake Las Vegas 2 Bedroom w/Amenities,129262610,Carol,,City of Henderson,36.11491,-114.92835,Entire home/apt,100,30,12,2020-07-02,4.80,1,175,1,
18612200,Relaxing Rancho & Peaceful Pool,44212545,Barb & Jim,,City of North Las Vegas,36.25132,-115.14722,Entire home/apt,266,4,85,2021-07-09,2.00,9,336,13,
18637100,🌵OASIS 10 MIN FRM WORLDS-FAMOUS LAS VEGAS STRIP,128582334,Vacation,,Unincorporated Areas,36.00864,-115.17581,Entire home/apt,164,4,3,2021-04-12,0.07,1,177,1,
18638692,Luxury Getaway | Private Pool | 12 Guest,90073882,J.C.,,City of Las Vegas,36.17393,-115.17701,Entire home/apt,433,2,161,2021-06-21,4.51,2,122,48,
18645569,Marriott Grand Chateau Great Strip View no tax/fee,118890841,Melanie,,Unincorporated Areas,36.1079,-115.17034,Private room,130,1,155,2021-06-25,4.41,1,12,15,
18653791,"The Hudson - Pool, Ping Pong, 12 mins to the strip",981582,Jason & Kevin,,Unincorporated Areas,36.05045,-115.22796,Entire home/apt,513,2,38,2020-06-14,0.93,8,313,0,
18653815,4 Bedroom Fully Furnished Home,48248206,Hayley,,Unincorporated Areas,36.13208,-115.21526,Entire home/apt,108,31,0,,,34,65,0,
18673392,FREE LIMO! Mega-Lux Penthouse Suite | Palms Places,71073866,Tony & Beth,,Unincorporated Areas,36.11454,-115.19646,Entire home/apt,599,1,39,2021-06-22,0.89,8,342,5,
18675317,"Large studio apartment, sleep 6, Big pool EV Chgr",101778700,Mark,,Unincorporated Areas,36.13247,-115.23379,Entire home/apt,109,1,148,2021-06-13,3.05,4,266,4,
18701703,You are welcomed to your second home,130018436,Imane,,Unincorporated Areas,35.99813,-115.14145,Private room,50,7,24,2021-07-10,1.26,1,156,5,
18710206,Beautiful Luxury Apartment; Close to Strip,90743249,Bracken,,Unincorporated Areas,36.05038,-115.13109,Entire home/apt,114,1,43,2021-07-10,0.87,7,359,22,
18711281,Beautiful like New Condo Very close to The Strip,129797185,Isabel,,Unincorporated Areas,36.10138,-115.11298,Entire home/apt,75,31,19,2020-11-17,0.41,2,224,2,
18735502,Double Masterbedroom Condo 101- Minutes from Strip,73594175,Jennifer,,Unincorporated Areas,36.09551,-115.2237,Entire home/apt,71,30,9,2021-04-01,0.20,3,253,2,
18753080,Private Room with Queen Bed in 3 Bdr Home,42290710,Daniel,,Unincorporated Areas,36.05345,-115.20812,Private room,44,2,14,2021-06-04,0.29,2,70,8,
18764051,Modern 2BR/2Bath Apt next to Strip+Pool,55621158,Kelly,,Unincorporated Areas,36.11371,-115.189,Entire home/apt,113,2,186,2021-06-20,4.13,7,153,20,
18768449,IN THE MIDDLE OF LAS VEGAS,42822405,Vitaliy,,Unincorporated Areas,36.10508,-115.14867,Entire home/apt,25,30,13,2021-05-03,0.30,1,151,3,
18776653,Comfy apartment 5 minutes from the Strip,17842017,A.,,Unincorporated Areas,36.10464,-115.13277,Entire home/apt,196,2,93,2021-07-05,4.38,7,346,12,
18778789,In the Garden,12568111,Antoinette,,Unincorporated Areas,36.03646,-115.17119,Private room,685,1,0,,,40,365,0,
18791973,MGM Signature 2 BR / 3 BA /Balcony /Kitchen !,22327573,Donna,,Unincorporated Areas,36.10744,-115.16663,Entire home/apt,569,2,44,2020-03-09,1.28,10,188,0,
18794931,Re-Grand Opening! Luxury Vegas Chateau,130827347,Amy,,Unincorporated Areas,36.00966,-115.26801,Entire home/apt,727,3,9,2019-10-20,0.27,1,167,0,
18797897,"Cozy,Safe,Clean 3 Bedroom House 15 Mins From Strip",118090123,Tanya And Vic,,Unincorporated Areas,36.12508,-115.27007,Entire home/apt,219,1,225,2021-06-20,4.89,1,83,23,
18807037,Palms Place Fancy High Rise Suite Strip View 22nd,110790637,Eyal,,Unincorporated Areas,36.11397,-115.19606,Entire home/apt,121,1,196,2021-06-27,4.32,6,178,33,
18808766,"Palms Place Beautiful High Rise Suite, Strip Views",110790637,Eyal,,Unincorporated Areas,36.11413,-115.19777,Entire home/apt,105,1,183,2021-07-05,4.46,6,198,26,
18827775,"Quiet, Family Community",131106294,Shannon,,Unincorporated Areas,36.11112,-115.12295,Private room,190,3,0,,,1,365,0,
18849892,"Luxury 1 Bedroom Condo Suite w/ Kitchen, Sleeps 4",1501275,Elena,,Unincorporated Areas,36.11818,-115.16414,Entire home/apt,221,4,5,2019-01-11,0.12,2,162,0,
18858309,Las Vegas 1BR Suite at Desert Rose LAST MINUTE #03,118085755,Bryce,,Unincorporated Areas,36.09813,-115.1675,Private room,208,2,46,2020-01-16,1.08,18,6,0,
18858811,"Don't miss, Great location,  Just few min to Strip",127781631,Stacey,,Unincorporated Areas,36.11778,-115.19996,Entire home/apt,80,1,114,2021-07-05,3.80,1,251,7,
18859784,**Sweet Contemporary Home Close to Strip**,10936796,Paula,,Unincorporated Areas,36.05454,-115.21636,Entire home/apt,160,2,124,2021-06-07,2.89,5,58,25,
18861630,4BR Modern house near The Strip!,119212159,Vinny,,Unincorporated Areas,36.11142,-115.24169,Entire home/apt,254,10,109,2021-04-02,2.58,1,142,17,
18872648,"Clean and sanitized! Spacious, Renovated & Private",131484935,Lincoln,,City of Las Vegas,36.14559,-115.12322,Entire home/apt,389,2,84,2021-06-13,1.87,1,17,26,
18888242,Welcome to the Center of Vegas - 1 bdrm,51813034,Alexia,,Unincorporated Areas,36.1127,-115.18715,Entire home/apt,112,3,84,2021-06-28,4.58,3,122,20,
18908681,Desert Club Resort Las Vegas,26367423,Larry,,Unincorporated Areas,36.11893,-115.1629,Entire home/apt,250,7,3,2021-04-01,0.11,1,201,1,
18913176,Brand new modern home corporate housing,65078886,S,,Unincorporated Areas,36.07817,-115.29717,Entire home/apt,350,2,1,2018-01-11,0.02,2,364,0,
18914478,Modern private room and bathroom,65078886,S,,Unincorporated Areas,36.06204,-115.29671,Private room,120,1,0,,,2,364,0,
18916505,Luxury Lake Las Vegas Condo w/ Resort Amenities!,122375820,Evolve Vacation Rental,,City of Henderson,36.10185,-114.92891,Entire home/apt,202,4,18,2020-11-26,0.46,19,325,1,STR20-00032
18918195,29 Palms by the Virgin Hotel Casino,326906810,Maria,,Unincorporated Areas,36.10467,-115.1526,Entire home/apt,107,2,37,2019-04-15,1.21,16,0,0,
18933905,Private 2BR Unit @ Resort w/ ALL AMENITY ACCESS!,43782388,ResortShare2,,Unincorporated Areas,36.10286,-115.15665,Private room,215,2,3,2021-04-15,0.11,4,267,1,
18934284,Private Luxury Guest House. Entire place.,131990252,Ben,,Unincorporated Areas,36.24305,-115.29766,Entire home/apt,84,3,124,2021-07-11,2.76,1,264,47,
18934805,Home Means Nevada,101675138,Chris,,Unincorporated Areas,36.12454,-115.23289,Entire home/apt,222,2,256,2021-07-09,9.28,1,11,73,
18945401,Palms Place Amazing High Rise Suite !,110790637,Eyal,,Unincorporated Areas,36.11324,-115.19634,Entire home/apt,108,1,183,2021-06-27,4.66,6,183,29,
18947554,1500sqft HUGE 1BR Palms Place LUXURY Vegas Suite D,5775724,Cassandra And Bryan,,Unincorporated Areas,36.11436,-115.19657,Entire home/apt,170,1,308,2021-06-30,8.11,19,186,107,
18948084,Convenient Las Vegas Condo: 1 Mile to the Strip!,122375820,Evolve Vacation Rental,,Unincorporated Areas,36.11406,-115.1873,Entire home/apt,66,30,29,2021-06-26,0.59,19,331,13,
18956739,Las Vegas Retreat--- Newly Remodeled,17623095,Zack,,City of Henderson,36.05715,-114.9943,Entire home/apt,87,30,44,2021-01-18,1.05,1,68,2,
18965191,"Southern Gem: Spotless, Spacious w Spa/Pool",132265969,Marinko,,Unincorporated Areas,36.08333,-115.2639,Entire home/apt,279,31,46,2019-07-01,1.21,2,315,0,
18974724,Desert Paradise,113049605,George,,Unincorporated Areas,36.05355,-115.24936,Entire home/apt,314,3,98,2021-07-12,2.01,3,180,42,
18994904,Nice Master bedroom/Private bathroom/Sprklng clean,64560475,"Jesse, Nena And JB.",,City of North Las Vegas,36.25752,-115.19929,Private room,99,30,3,2018-07-29,0.06,11,69,0,
18998113,for work,131697684,Harold,,City of Las Vegas,36.16504,-115.23663,Private room,150,2,3,2021-03-26,0.06,1,90,2,
19019905,3BR House 5 Minutes to Strip/free parking,132718103,Ri,,Unincorporated Areas,36.11674,-115.2173,Entire home/apt,192,31,156,2021-07-03,3.62,1,193,33,
19031301,AMAZING LAS VEGAS PENTHOUSE  PALMS PLACE,124754135,Gerard,,Unincorporated Areas,36.11441,-115.19907,Entire home/apt,780,1,403,2021-07-02,8.77,1,118,124,
19048041,"888 # 8, 2 Bedroom 2 Full Bath (Penthouse).",12018637,888,,Unincorporated Areas,36.13067,-115.14555,Entire home/apt,206,4,1,2017-10-31,0.02,268,0,0,
19049349,Polo Towers Suites- 2 bedrooms sleeps 6,31214940,Scott,,Unincorporated Areas,36.10651,-115.17081,Entire home/apt,192,2,8,2021-06-02,0.20,16,38,3,
19053636,MGM Signature 2 BR / 3 BA /Balcony /Kitchen @,22327573,Donna,,Unincorporated Areas,36.10744,-115.16663,Entire home/apt,569,2,43,2020-02-11,0.88,10,194,0,
19071825,Tropicana Avenue Condo - 2bdr/Queen,100605868,Sharebnb,,Unincorporated Areas,36.0995,-115.21429,Entire home/apt,216,2,0,,,11,38,0,
