id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31388,Las Vegas MGM Signature Condo,134746,Kim,,Unincorporated Areas,36.1052,-115.16777,Private room,240,2,7,2021-08-22,0.05,1,259,1,
44495,Bedroom with private bath in Southwest Las Vegas,195560,Lenore,,Unincorporated Areas,36.0116,-115.29714,Private room,50,2,54,2021-07-12,1.52,1,73,11,
44701,"Jan1-8, 2022 for CES, 1 block from Strip, Sleeps 6",189245,Christine,,Unincorporated Areas,36.11697,-115.16397,Entire home/apt,275,7,2,2020-01-12,0.03,1,238,0,
113019,MGM Signature Studio W/ View!,575684,LasVegasSuites,,Unincorporated Areas,36.10731,-115.16467,Entire home/apt,176,2,159,2021-09-20,1.45,13,0,12,
114140,MGM Signature 1BR/2BA Suite W/ View,575684,LasVegasSuites,,Unincorporated Areas,36.1087,-115.16571,Entire home/apt,180,2,126,2021-08-08,4.03,13,114,6,
137104,Vegas Luxury Palms Place Penthouse,670587,Premier,,Unincorporated Areas,36.11363,-115.1997,Entire home/apt,1900,2,51,2020-07-04,0.98,1,361,0,
143096,Furnished Las Vegas House with Pool,694506,Shari,,Unincorporated Areas,36.0515,-115.22581,Entire home/apt,150,29,228,2021-08-29,2.30,1,245,14,
161848,1 B/R Condo 2 miles W. Of The Strip,773999,Ken,,Unincorporated Areas,36.09734,-115.21124,Entire home/apt,92,1,110,2019-09-15,1.21,2,85,0,
169335,Corporate Private room for rent with private bath,806881,Jeven,,City of Las Vegas,36.23247,-115.27123,Private room,70,30,34,2021-09-03,0.50,2,365,1,
200680,"Pool Villa - 15 mins to Strip, 20 mins to Red Rock",981582,Jason & Kevin,,Unincorporated Areas,36.10438,-115.28984,Entire home/apt,471,2,132,2021-08-22,1.99,11,319,23,
201619,Las Vegas Luxury house with the pool,974021,Natalie,,Unincorporated Areas,36.07767,-115.2739,Entire home/apt,419,4,102,2021-09-14,1.14,1,330,18,
202452,Las Vegas Excitement/Romantic Stay,991487,Duke,,Unincorporated Areas,36.02031,-115.2739,Entire home/apt,145,2,242,2021-09-20,4.23,1,157,27,
216979,1 Bedroom Condo 2 miles to strip 1 block Orleans,773999,Ken,,Unincorporated Areas,36.09757,-115.21163,Entire home/apt,91,1,19,2020-03-13,0.57,2,111,0,
243305,las Vegas holiday resort 1 week  (51),65714,John,,Unincorporated Areas,36.10808,-115.16878,Entire home/apt,190,7,0,,,1,178,0,
258872,Your home away from home awaits!,1360561,Rosa,,City of Las Vegas,36.15303,-115.14884,Entire home/apt,265,3,232,2021-09-07,2.73,1,129,35,
294706,Quality Vacation in 3.5 🌟 Resort Suite 900sf,1523583,Robert,,Unincorporated Areas,36.06046,-115.17087,Entire home/apt,175,3,5,2021-09-07,0.09,1,118,2,
353122,"Vegas Villa - 2500 sq ft, 8 mins to the Strip",981582,Jason & Kevin,,Unincorporated Areas,36.09733,-115.23129,Entire home/apt,345,2,66,2021-08-13,0.61,11,333,5,
379026,1BD/1BA - SFH  month-to-month  entire house/garden,1903260,Elisabeth,,City of Las Vegas,36.15515,-115.28376,Entire home/apt,50,30,17,2021-07-05,0.22,1,256,3,
448160,Beautiful Villa in VEGAS,2225816,Jack,,Unincorporated Areas,36.05089,-115.13317,Private room,75,3,144,2020-03-10,1.90,1,205,0,
548524,"Las Vegas Pool House! Private Pool, Hot Tub, and Gigabit Internet in Ranch Home Near Downtown and Strip",2694714,Alex,,City of Las Vegas,36.15198,-115.13153,Entire home/apt,358,2,228,2021-08-27,3.94,1,285,30,
559871,condo in Las Vegas Tropicana,103427,Jacqueline M,,Unincorporated Areas,36.10072,-115.24644,Entire home/apt,307,2,0,,,6,365,0,
576367,2BR/2BA CENTER STRIP No Resort Fees! Free Parking!,1772843,Sheila,,Unincorporated Areas,36.10939,-115.17559,Entire home/apt,222,3,59,2019-03-25,0.56,19,243,0,
588895,MGM Signature Deluxe Suite!,575684,LasVegasSuites,,Unincorporated Areas,36.10836,-115.16444,Entire home/apt,140,2,150,2021-08-07,1.77,13,106,17,
598791,1 BR Center Strip Suite-NoResort Fees/FreeParking!,1772843,Sheila,,Unincorporated Areas,36.11108,-115.17545,Entire home/apt,150,3,114,2021-05-17,1.24,19,244,4,
601124,1 BR Center Strip Suite-NoResort Fees/FreeParking!,1772843,Sheila,,Unincorporated Areas,36.11018,-115.17519,Entire home/apt,150,3,59,2021-02-15,0.80,19,246,1,
639353,MGM Signature 1BR/2BA Suite!,575684,LasVegasSuites,,Unincorporated Areas,36.10752,-115.16636,Entire home/apt,199,2,104,2021-05-03,3.51,13,233,1,
640625,MGM Signature Junior Suite!,575684,LasVegasSuites,,Unincorporated Areas,36.10862,-115.16652,Entire home/apt,200,2,158,2021-09-12,1.60,13,88,2,
642588,MGM Signature 2BR/3BA Suite!!,575684,LasVegasSuites,,Unincorporated Areas,36.10871,-115.16571,Entire home/apt,512,2,101,2020-08-22,1.00,13,224,0,
652512,Luxurious Villa at Lake Las Vegas,3279603,Da,,City of Henderson,36.11518,-114.93084,Entire home/apt,135,30,0,,,1,135,0,
658643,Palms Place Balcony Strip View free wifi,3321660,Mike And Penny,,Unincorporated Areas,36.1149,-115.19771,Entire home/apt,100,1,306,2021-09-18,3.16,1,116,57,
685405,MGM Signature Penthouse 1BR/2BA Ste,575684,LasVegasSuites,,Unincorporated Areas,36.1075,-115.16477,Entire home/apt,206,1,131,2021-09-13,1.39,13,222,18,
695893,"condos in Las Vegas, Spencer Street",103427,Jacqueline M,,Unincorporated Areas,36.11186,-115.12971,Entire home/apt,307,2,0,,,6,362,0,
698126,Cozy / Mins to Strip / Private Pool & Yoga Space,1976268,Marco,,Unincorporated Areas,36.09005,-115.25709,Entire home/apt,333,4,96,2021-09-13,2.53,1,150,30,
707573,MGM Signature 2BR/3BA w/ Balcony,575684,LasVegasSuites,,Unincorporated Areas,36.10656,-115.16728,Entire home/apt,489,2,84,2020-09-27,0.85,13,223,1,
736193,"CLOSE TO THE STRIP, PVT. HOT TUB!",3842205,Nicolo,,Unincorporated Areas,36.1242,-115.14908,Entire home/apt,77,31,157,2021-05-06,2.38,2,50,3,
750907,☀2Br☀ Wyndham Grand Desert Resort HH3-IB,2995822,Kathy D,,Unincorporated Areas,36.10685,-115.16084,Entire home/apt,199,3,102,2021-07-02,1.33,34,5,3,
823854,"Palm Villa - Pool, 3300 sq ft",981582,Jason & Kevin,,Unincorporated Areas,36.09969,-115.2665,Entire home/apt,542,2,14,2021-05-24,0.14,11,361,1,
846722,Las Vegas blvd 2 br condo,103427,Jacqueline M,,Unincorporated Areas,36.03468,-115.17369,Entire home/apt,382,2,1,2015-01-07,0.01,6,175,0,
855576,"Modern Home w/ Private Pool, Spa, Pool Table",3474397,Anthony,,City of Las Vegas,36.16538,-115.26514,Entire home/apt,125,31,27,2021-08-13,7.04,11,308,4,
865470,"Groovy Mid-Century Mod in Vegas, Baby!",4067262,Dana Moran,,Unincorporated Areas,36.12318,-115.11968,Private room,47,2,279,2021-05-31,3.62,1,115,1,
883590,Las Vegas Exquisite Condo,4677994,Markus,,Unincorporated Areas,36.11194,-115.18856,Entire home/apt,99,30,54,2021-07-14,1.03,4,302,12,
889457,Vdara at City Center - Studio Suite,575684,LasVegasSuites,,Unincorporated Areas,36.11018,-115.17754,Private room,174,2,19,2016-09-18,0.25,13,165,0,
890332,Modern Villa - 10 mins to the Strip,981582,Jason & Kevin,,Unincorporated Areas,36.05673,-115.21089,Entire home/apt,220,2,57,2021-07-19,0.82,11,295,9,
908280,Private Guest House. Pets considered.,4866812,Stephanie,,Unincorporated Areas,36.10632,-115.09046,Entire home/apt,117,1,645,2021-09-07,6.46,1,320,65,
910025,Polo Towers Suites & Villas Resorts,4880351,Mona,,Unincorporated Areas,36.10723,-115.16985,Private room,250,6,6,2020-01-11,0.14,2,365,0,
945060,"Charming 5 bedroom home w/ Spa, Game Room",3474397,Anthony,,Unincorporated Areas,35.9757,-115.16347,Entire home/apt,250,3,127,2021-09-06,3.23,11,303,24,
946044,"Grand Villa - Ping Pong, BBQ Patio",981582,Jason & Kevin,,Unincorporated Areas,36.10345,-115.28801,Entire home/apt,312,28,7,2021-08-31,0.07,11,334,1,
948041,Sweet+Smart HOME near LAS VEGAS STRIP + Golf View,4661797,Ying,,Unincorporated Areas,36.1391,-115.14576,Entire home/apt,60,31,27,2021-08-06,0.26,1,214,3,
971133,"3 bedrooms, self checkin, homeshare, near Red Rock",4169634,Michelle,,City of Las Vegas,36.14061,-115.30446,Private room,100,1,91,2021-05-29,1.26,3,71,1,
1074390,MGM Signature 2BR/3BA Balcony Suite!,575684,LasVegasSuites,,Unincorporated Areas,36.1059,-115.16572,Entire home/apt,469,1,89,2021-08-15,1.03,13,217,17,
1113286,2bd Las Vegas Strip Condo #B,1314138,Paul,,Unincorporated Areas,36.1056,-115.17019,Entire home/apt,999,3,17,2019-09-23,0.38,2,356,0,
1230380,Nevada-Las Vegas-Tropicana Resort 1 Bdrm Condo #1,602654,Rey,,Unincorporated Areas,36.10041,-115.21343,Entire home/apt,196,3,7,2016-09-27,0.16,11,37,0,
1230517,Nevada-Las Vegas-Spencer Street 1 Bdrm Condo,602654,Rey,,Unincorporated Areas,36.11382,-115.12908,Entire home/apt,163,3,4,2014-05-24,0.05,11,34,0,
1251427,Nevada-Las Vegas-Spencer Street 2 Bdrm Condo,602654,Rey,,Unincorporated Areas,36.11232,-115.12869,Entire home/apt,188,3,2,2016-09-16,0.03,11,30,0,
1251545,Nevada-Las Vegas-Tropicana 2 Bdrm Twin Condo,602654,Rey,,Unincorporated Areas,36.10042,-115.21343,Entire home/apt,226,3,9,2016-01-09,0.11,11,32,0,
1262499,Suite @ Tahiti Vacation Club,3094379,Uchenna,,Unincorporated Areas,36.09991,-115.21081,Entire home/apt,130,3,0,,,11,362,0,
1264372,WSOP-2bd-Walk to Rio-Strip view!!!,108270,Kiran,,Unincorporated Areas,36.11346,-115.18674,Entire home/apt,186,30,41,2020-02-24,0.72,2,90,0,
1275313,Relax !-Pool/Steam room/Gym,6914717,Phil,,Unincorporated Areas,36.01324,-115.12633,Private room,53,3,82,2021-01-03,1.24,2,299,2,
1279742,Cozy Blue room 2 miles from strip,6963952,Ron,,Unincorporated Areas,36.0939,-115.14237,Private room,29,31,150,2021-07-19,1.63,4,300,4,
1285201,"Palm Villa - Private Pool, 3300 sq ft",981582,Jason & Kevin,,Unincorporated Areas,36.0483,-115.22705,Entire home/apt,513,2,92,2021-07-06,1.09,11,361,13,
1287739,Cozy Yellow room 2 miles from strip,6963952,Ron,,Unincorporated Areas,36.09369,-115.14024,Private room,30,31,169,2021-07-19,1.79,4,337,1,
1292212,Cozy Green room 2 miles from strip,6963952,Ron,,Unincorporated Areas,36.09376,-115.14154,Private room,28,31,151,2020-04-19,1.78,4,233,0,
1364502,The Birdbath- Small Private Casita,7404839,Barbara,,City of Las Vegas,36.16234,-115.25434,Entire home/apt,98,5,279,2021-09-08,3.13,2,47,22,
1484286,Stunning Retreat 15 mins from Strip - Near M Hotel,7941063,Monica,,Unincorporated Areas,35.97358,-115.16755,Entire home/apt,98,28,78,2020-03-15,0.91,1,164,0,
1502652,MGM Signature ★ LUXURY ★ 1bed 2bath,8028377,Mario,,Unincorporated Areas,36.10492,-115.16745,Entire home/apt,115,30,2,2021-05-25,0.85,2,215,2,
1503117,Luxurious TownHome in Las Vegas/NV USA,8030765,Renee,,City of Henderson,36.05819,-115.07452,Entire home/apt,109,30,4,2020-11-01,0.15,3,191,3,
1508532,Vdara deluxe suite (Bellagio fountain view) for 4.,8058178,Paul,,Unincorporated Areas,36.10956,-115.17946,Entire home/apt,234,1,576,2021-09-20,6.67,1,1,59,
1543417,"Self check-in, west side, near Red Rock",4169634,Michelle,,City of Las Vegas,36.14179,-115.30266,Private room,60,1,92,2021-09-08,0.94,3,89,26,
1557409,2Br Wyndham Grand Desert Resort c2,2995822,Kathy D,,Unincorporated Areas,36.10761,-115.16165,Entire home/apt,199,2,125,2021-07-12,1.99,34,3,11,
1670907,Nevada-Las Vegas-Boulevard Studio Condo,602654,Rey,,Unincorporated Areas,36.03359,-115.173,Entire home/apt,158,3,1,2016-01-07,0.01,11,33,0,
1671055,Nevada-Las Vegas-Boulevard 1 Bdrm Condo,602654,Rey,,Unincorporated Areas,36.03359,-115.173,Entire home/apt,184,3,4,2018-01-12,0.12,11,30,0,
1671132,Nevada-Las Vegas-Boulevard 2 Bdrm Condo,602654,Rey,,Unincorporated Areas,36.03359,-115.173,Entire home/apt,203,3,13,2021-04-01,0.14,11,32,1,
1708130,Beautiful 3Level 1700sq Townhouse,9012488,David Lewis,,Unincorporated Areas,36.08433,-115.26924,Entire home/apt,225,3,52,2021-09-14,0.71,1,34,6,
1750734,Las Vegas Retreat - 1bd/1ba - New!,8409820,Joanne,,City of Las Vegas,36.18475,-115.25851,Entire home/apt,50,30,14,2021-08-16,0.38,1,166,2,
1755476,MGM Signature Deluxe Suite,575684,LasVegasSuites,,Unincorporated Areas,36.10644,-115.16549,Entire home/apt,142,2,96,2021-08-23,1.08,13,76,4,
1779137,⭐SANITIZED & SAFE♥️TOP RATED 2BD⭐WALK TO STORES!,229154823,Sydnee,,Unincorporated Areas,36.11466,-115.18719,Entire home/apt,178,1,421,2021-09-14,4.67,5,3,102,
1789923,The Birdbath - Purple Room,7404839,Barbara,,City of Las Vegas,36.16286,-115.2473,Private room,59,5,146,2021-07-26,1.60,2,0,5,
1815600,2Br Lockoff Grand Desert Resort g3,2995822,Kathy D,,Unincorporated Areas,36.10761,-115.16165,Entire home/apt,199,3,104,2021-07-01,1.23,34,3,3,
1817386,"Tranquil Haven, North Vegas w/ Maid Service",9517585,Paul,,City of North Las Vegas,36.2735,-115.12992,Entire home/apt,95,31,5,2021-06-09,0.13,2,296,2,
1823142,3 bedroom . Views of Strip . Walk to all actions.,9544240,Your Las Vegas Stay,,Unincorporated Areas,36.11547,-115.18993,Entire home/apt,180,30,32,2021-06-01,1.41,4,230,14,
1971546,Beautiful  Home-Great Location *Sanitized*,9316346,Rae,,Unincorporated Areas,36.01223,-115.15391,Entire home/apt,201,2,59,2021-08-29,1.82,1,71,15,
2028477,Cozy Jr 1 Bedroom 2 mile from strip,6963952,Ron,,Unincorporated Areas,36.09506,-115.14083,Entire home/apt,38,31,76,2021-08-09,0.81,4,322,2,
2040846,VEGAS Huge Penthouse HotTub on Balcony Stripviews,5775724,Cassandra And Bryan,,Unincorporated Areas,36.11421,-115.1988,Entire home/apt,958,1,347,2021-09-19,11.39,18,191,97,
2041301,Private Guest House with RV Parking,622264,Jeffrey,,Unincorporated Areas,36.06274,-115.20769,Entire home/apt,86,14,153,2021-09-02,1.71,1,251,8,
2051474,☀2Br❂ Wyndham Grand Desert Resort IB-❂F2,2995822,Kathy D,,Unincorporated Areas,36.10761,-115.16165,Entire home/apt,199,2,63,2016-08-03,0.74,34,4,0,
2084214,Private Room for rent,9598212,Monica,,City of Las Vegas,36.29252,-115.26438,Private room,149,31,0,,,1,365,0,
2097048,Convenient location 2 LV strip!  m,3475926,Joe,,Unincorporated Areas,36.10987,-115.2636,Entire home/apt,137,1,329,2021-09-13,4.73,7,243,64,
2102455,Quality retreat apartment. 5 min from the strip,7680826,Angel,,Unincorporated Areas,36.11869,-115.1334,Entire home/apt,156,3,249,2021-09-14,2.71,1,314,32,
2113598,2Br Wyndham Grand Desert Resort e3,2995822,Kathy D,,Unincorporated Areas,36.10722,-115.16113,Entire home/apt,199,3,98,2021-09-01,1.29,34,0,8,
2113637,1Br Wyndham Grand Desert Resort e3,2995822,Kathy D,,Unincorporated Areas,36.10832,-115.16148,Entire home/apt,158,3,14,2021-05-31,0.61,34,0,1,
2168991,Nice quite house only mins to Strip,11065873,Margo,,Unincorporated Areas,36.14657,-115.31903,Private room,150,30,59,2017-09-08,0.65,1,302,0,
2234029,TRUMP Tower ★ 1bed 2bath ★ 59th Floor ★ Views,8028377,Mario,,Unincorporated Areas,36.1293,-115.17137,Entire home/apt,130,30,6,2020-11-25,0.07,2,221,2,
2243737,3 Bedrooms/2 Baths Townhouse,11460571,Andon,,City of Las Vegas,36.17749,-115.22296,Entire home/apt,198,2,88,2021-09-20,1.16,1,315,19,
2262891,"Private Pool, Spa, Game Room, Putting Green, WIFI!",3474397,Anthony,,City of Las Vegas,36.22647,-115.28938,Entire home/apt,469,3,113,2021-09-06,5.40,11,301,30,
2315691,Artistic Room with Positive Energy 420 Friendly,11825008,Ian,,Unincorporated Areas,36.04906,-115.23142,Private room,78,1,92,2021-09-19,1.68,3,0,22,
2324559,large fully furnished 3bdrm house,11873073,Richard,,Unincorporated Areas,35.99684,-115.20048,Entire home/apt,94,30,15,2019-04-19,0.16,1,315,0,
2352088,Million Dollar Corner 2BR on Strip,10859837,Julian,,Unincorporated Areas,36.10768,-115.17421,Entire home/apt,300,100,19,2014-07-22,0.21,1,365,0,
2370827,Artistic Master Suite Experience 420 Friendly,11825008,Ian,,Unincorporated Areas,36.05097,-115.23123,Private room,96,1,128,2021-09-15,4.05,3,85,42,
2371637,Quiet & Comfy close to attractions,12115866,Roby,,Unincorporated Areas,36.03442,-115.1449,Entire home/apt,70,180,7,2014-11-03,0.08,1,109,0,
2453319,Casita in Centennial Hills,12544359,Andy,,City of Las Vegas,36.28485,-115.25654,Entire home/apt,79,30,35,2021-05-31,0.41,1,123,4,
2462269,3 BDRM-Near Strip/CLEAN-SANITIZED/80 meg WIFI/Laun,643197,Theresa,,Unincorporated Areas,36.0985,-115.14897,Entire home/apt,128,30,112,2020-03-14,2.52,5,201,0,
2489745,2 BDRM-Close to Strip/80 mg WIFI/Laundry/SANITIZED,643197,Theresa,,Unincorporated Areas,36.09691,-115.1468,Entire home/apt,125,30,150,2021-07-17,1.69,5,227,3,
2489750,Minutes from Strip/Ldry/80 meg WIFI/SANITIZED,643197,Theresa,,City of Las Vegas,36.14839,-115.11705,Entire home/apt,145,5,200,2021-09-07,2.39,5,162,23,
2525806,4-Bedroom Grand Suite for New Years!,12933233,Bud,,Unincorporated Areas,36.11003,-115.16988,Entire home/apt,1200,3,7,2021-01-02,0.10,1,74,1,
2557252,2Br Lockoff Grand Desert Resort a2,2995822,Kathy D,,Unincorporated Areas,36.10706,-115.16026,Entire home/apt,199,2,130,2021-08-11,1.69,34,25,17,
2656867,"♠ Las Vegas, Polo Towers ~ Luxury 1 BR On STRIP  ♠",12609853,Vacation,,Unincorporated Areas,36.1028,-115.1739,Private room,107,2,11,2018-11-02,0.13,5,58,0,
2709980,Quiet and Tranquil Retreat minutes from Strip,3863047,Desiree,,Unincorporated Areas,36.04653,-115.23183,Entire home/apt,413,2,210,2021-09-05,2.39,1,261,36,
2793396,"♠ Las Vegas, Polo Towers Luxury Studio Suite ♠",12609853,Vacation,,Unincorporated Areas,36.10607,-115.17276,Private room,79,2,9,2018-10-07,0.11,5,149,0,
2943419,2Br Lockoff Grand Desert Resort b2,2995822,Kathy D,,Unincorporated Areas,36.10704,-115.15999,Entire home/apt,199,2,85,2021-08-01,1.13,34,3,4,
2978572,SANITIZED SAFE FreeParking2BD2BA-NoResortFee,10933696,Maya,,Unincorporated Areas,36.11051,-115.18362,Entire home/apt,119,1,281,2021-08-17,3.86,11,69,25,
3073776,Amazing Lake Las Vegas 1 Bdm apt,15643135,Mike,,City of Henderson,36.10332,-114.92849,Entire home/apt,124,30,13,2019-10-20,0.15,1,247,0,
3114233,great house sleep twelve,1664772,Jorge Alejandro,,City of North Las Vegas,36.20839,-115.1599,Entire home/apt,174,3,175,2021-09-07,2.57,1,140,26,
3145192,LAS VEGAS GATED ESTATE,15967605,Ally/Jack,,Unincorporated Areas,36.04409,-115.1625,Entire home/apt,600,4,8,2021-07-14,0.17,10,338,1,
3154500,Nevada-Las Vegas-Boulevard 3 Bdrm Condo,602654,Rey,,Unincorporated Areas,36.03363,-115.17288,Entire home/apt,231,3,2,2016-02-20,0.03,11,15,0,
3167087,1BDRM GUESTHOUSE/COTTAGE AFFORDABLE,15967605,Ally/Jack,,Unincorporated Areas,36.04569,-115.15871,Entire home/apt,65,30,4,2021-07-15,0.06,10,50,2,
3234933,3 Bedroom Best Suburb Clean Comfort Self CheckIn,10218263,Robb And June,,Unincorporated Areas,36.10501,-115.31198,Entire home/apt,96,60,13,2020-09-05,0.16,1,192,0,
3251721,SANITIZED SAFEModernRelaxing 2Bedroom 2Bath,10933696,Maya,,Unincorporated Areas,36.11207,-115.18901,Entire home/apt,138,1,278,2021-08-26,3.39,11,82,31,
3272905,"888 # 7, 2 Bedroom 2 Full Bath (Penthouse).",12018637,888,,Unincorporated Areas,36.13057,-115.1439,Entire home/apt,178,4,33,2019-11-10,0.44,268,0,0,
3284387,"Las Vegas Trop. Ave, NV, 1 Bdrm #1",1381289,Tawny,,Unincorporated Areas,36.0999,-115.21345,Entire home/apt,151,2,10,2021-05-21,0.12,1,10,3,
3294782,"Large 4BD home, giant jacuzzi, near the strip!",16647218,Yaniv,,Unincorporated Areas,36.02953,-115.12361,Entire home/apt,356,2,250,2021-09-06,3.11,1,302,47,
3352765,"Las Vegas 1BR Vacation Suite, Sleeps 4",9858795,Dragon,,Unincorporated Areas,36.10792,-115.16042,Entire home/apt,208,2,6,2015-05-25,0.07,1,365,0,
3353391,New House-Summerlin Area Near Strip.,7020957,Zee,,Unincorporated Areas,36.10341,-115.31361,Entire home/apt,135,30,26,2020-09-20,0.96,8,274,0,
3498712,Casa de Sinatra ~ NOT A PARTY HOUSE extended stays,623641,Aaron,,Unincorporated Areas,36.04946,-115.11853,Entire home/apt,600,30,88,2018-08-07,1.16,1,307,0,
3624207,The Grandview at Las Vegas,8136958,Breanna,,Unincorporated Areas,36.00786,-115.1764,Entire home/apt,350,3,0,,,1,360,0,
3657912,Polo Towers 2bedroom  on the strip #01,9464858,Eddie & Barbara,,Unincorporated Areas,36.10659,-115.17095,Entire home/apt,347,2,109,2021-09-19,1.30,21,84,3,
3734422,Polo Towers studio  on strip #1,9464858,Eddie & Barbara,,Unincorporated Areas,36.10659,-115.17095,Entire home/apt,182,2,50,2021-09-11,0.70,21,73,5,
3734997,PoloTowers 1bedr  on the strip #4,9464858,Eddie & Barbara,,Unincorporated Areas,36.10659,-115.17095,Entire home/apt,240,2,7,2021-08-09,0.08,21,95,2,
3736834,Polo Towers 2bedroom  on the strip #06,9464858,Eddie & Barbara,,Unincorporated Areas,36.10659,-115.17095,Entire home/apt,347,2,35,2021-09-11,0.45,21,92,11,
3736885,Polo Towers 2bedroom  on the strip #02,9464858,Eddie & Barbara,,Unincorporated Areas,36.10659,-115.17095,Entire home/apt,347,2,61,2020-03-08,0.97,21,89,0,
3780997,Serene Summerlin Condo,14022764,Naomi,,City of Las Vegas,36.1862,-115.31908,Entire home/apt,271,1,13,2017-08-02,0.26,1,292,0,
3788204,"888 S # 10, 3 BR 2 Bath Convention Center Condos.",12018637,888,,Unincorporated Areas,36.13139,-115.14369,Entire home/apt,166,2,13,2019-10-07,0.16,268,0,0,
3801532,Las Vegas Tropical Pool & Luxury Private Bedrooms,17128038,Franco,,Unincorporated Areas,36.24621,-115.27271,Private room,229,31,0,,,3,362,0,
3818113,Marriott Grand Chateau On The Strip 1BD,19056065,Tony,,Unincorporated Areas,36.10634,-115.16892,Entire home/apt,261,1,18,2021-09-14,0.46,4,243,2,
3905729,Paradise -free solar pool- 15 minutes to the strip,20228130,Paradise,,City of Las Vegas,36.21942,-115.29908,Entire home/apt,296,4,125,2021-09-14,1.49,1,301,28,
3923542,Relaxing Condo  (Long Term Rental 31+ Days),20324893,Andrew,,Unincorporated Areas,36.11103,-115.22323,Entire home/apt,76,30,13,2021-05-07,0.16,1,198,3,
3925611,"888 # 1, MGM Signature Deluxe Suite.",12018637,888,,Unincorporated Areas,36.10892,-115.16768,Private room,238,1,66,2021-01-18,1.36,268,365,1,
3925782,"888 # 2, MGM Signature Deluxe Suite.",12018637,888,,Unincorporated Areas,36.10764,-115.16516,Hotel room,241,1,53,2019-03-03,0.68,268,365,0,
4014326,Stay Together on The Strip - 1 Bedroom Suite,226780650,Stay Together,,Unincorporated Areas,36.1105,-115.17347,Entire home/apt,206,2,198,2021-09-06,2.75,15,259,27,
4024858,4 bdrm and hot tub minutes from the strip,20866230,Shaun,,Unincorporated Areas,36.03262,-115.20799,Entire home/apt,285,1,443,2021-09-11,7.26,1,247,83,
4041244,"Beautiful, upscale 5bed/3 full bath",20954117,Therron,,City of North Las Vegas,36.26227,-115.16587,Entire home/apt,239,3,244,2021-09-14,7.72,1,117,60,
4066692,Private Guest House,21090523,Maria,,Unincorporated Areas,36.12719,-115.09599,Entire home/apt,132,4,179,2021-09-14,2.31,1,122,20,
4068810,Palms Place --- City View 32nd Floor!,20488262,Harry,,Unincorporated Areas,36.11413,-115.20368,Entire home/apt,122,1,319,2021-09-13,4.26,1,49,36,
4091317,Comfortable and Relaxing!,21220444,Noman,,City of Las Vegas,36.19205,-115.28211,Entire home/apt,125,1,0,,,2,311,0,
4100282,BEAUTIFUL PLACE!!!,21220444,Noman,,Unincorporated Areas,36.13151,-115.14385,Entire home/apt,167,2,0,,,2,339,0,
4145427,Rest and Relax,5822272,Heather,,City of Henderson,35.98791,-114.92469,Private room,75,30,24,2017-10-30,0.30,1,90,0,
4171500,EXPERIENCE LAS VEGAS,85132,Sanford,,Unincorporated Areas,36.03483,-115.17408,Entire home/apt,286,2,2,2019-01-09,0.03,1,365,0,
4171517,Lake View Condo @ Lake Las Vegas - Long Term ONLY,12589804,Suzana,,City of Henderson,36.1047,-114.93108,Entire home/apt,104,30,21,2021-08-21,0.85,1,46,4,
4235499,Stay Together on The Strip - 1 Bdrm Apt w/View,226780650,Stay Together,,Unincorporated Areas,36.10968,-115.17394,Entire home/apt,255,1,195,2021-08-29,2.42,15,238,18,
4239736,MGM Signature 1 BR/ 2 BA/ Balcony/ Full Kitchen@,22000951,Donna,,Unincorporated Areas,36.10618,-115.16717,Entire home/apt,328,2,0,,,3,155,0,
4277821,Las Vegas  2 Bedroom Charming Condo,22208827,Luisa,,Unincorporated Areas,36.09417,-115.10577,Entire home/apt,79,30,27,2021-08-06,1.02,2,167,3,
4317823,Marriott Vegas Strip   1 bedroom,22416014,John,,Unincorporated Areas,36.10628,-115.16984,Entire home/apt,336,1,7,2018-01-11,0.11,1,358,0,
4349688,Luxurious Penthouse Condo in Vegas NO RESORT FEE,22554257,Mark,,Unincorporated Areas,36.10624,-115.16563,Entire home/apt,130,1,584,2021-09-19,7.82,1,251,88,
4360050,2BR Center Strip Condo Connected to Cosmopolitan,1188267,Nat,,Unincorporated Areas,36.11017,-115.17511,Entire home/apt,195,1,457,2021-09-05,5.66,6,100,63,
4401993,Summerlin Retreat& Private Entrance,22850460,Joshua,,City of Las Vegas,36.16509,-115.31693,Private room,89,30,76,2018-04-10,0.98,1,365,0,
4404218,Minutes from the strip - secluded and quiet,21212749,Rebecca,,Unincorporated Areas,36.04308,-115.12783,Entire home/apt,199,1,209,2021-08-23,3.83,1,310,28,
4404609,Vdara SKYVILLA One Bedroom Panoramic View (RARE),22864734,Valentin,,Unincorporated Areas,36.11004,-115.17879,Entire home/apt,308,1,299,2021-08-23,4.58,1,85,46,
4416855,BEAUTIFUL CORPORATE CONDO CLOSE TO,22925481,Ron,,Unincorporated Areas,36.0603,-115.26416,Entire home/apt,85,30,3,2021-01-08,0.13,1,175,1,
4418052,Jazuzzi 2 Bedroom King Suite with Projection TV,11518533,Theron,,Unincorporated Areas,36.11018,-115.17073,Entire home/apt,1006,2,12,2021-03-17,0.24,3,363,6,
